session,user_id,sku_id,time,price,discount,purchase
15776,61F1F06167DFC1F6,2003759,167,9.5,1,0
15808,6244C655D78C29C5,2003759,52,409,0,0
15827,625D637718B9C20B,2003759,60,13,1,1
15887,62B02E7E02ED6DA0,2003759,840,409,0,0
15981,62E5571DD93C10AF,2003759,60,9.5,1,1
15977,62E5571DD93C10AF,2003759,60,9.3,1,0
15982,62E5571DD93C10AF,2003759,70,19,0,0
15991,62F6817C8968A59F,2003759,120,9.3,0,0
15993,62F78C90E3E2FDD4,2003759,60,9.3,1,0
16010,630B525AE75CB1B5,2003759,1927,9.909090909,1,1
16011,630B525AE75CB1B5,2003759,3747,9.325581395,1,0
16009,630B525AE75CB1B5,2003759,60,9.3,1,0
16124,63AC73D73387C9D4,2003759,168,9.5,1,1
16158,63D2EF8DFE576D94,2003759,60,8,0,0
16157,63D2EF8DFE576D94,2003759,60,8,0,0
16218,63E604CA69D7FCD1,2003759,60,9.3,1,0
16238,640D8360D3137880,2003759,60,9.3,1,1
16239,640D8360D3137880,2003759,60,9.3,1,0
16378,64EB909A048BD899,2003759,417,409,0,1
16383,650874A5886560FB,2003759,117,409,0,0
16412,654DBB70A9826E01,2003759,8,13,1,0
16502,65CF5551F06A505E,2003759,60,9.3,1,0
16516,65D6C94BF4289062,2003759,518,9,1,1
16516,65D6C94BF4289062,2003759,518,9,1,1
16518,65D6C94BF4289062,2003759,60,19,0,0
16517,65D6C94BF4289062,2003759,60,9.5,1,0
16576,6628F1A7A64FD349,2003759,60,19,0,0
16575,6628F1A7A64FD349,2003759,329,19,0,0
16710,670A42EEECC0B142,2003759,112,13,1,0
16728,671C7C2FFB51CBED,2003759,60,409,0,0
16753,67249C830350EE91,2003759,6313,8.975,1,1
16755,67249C830350EE91,2003759,1871,8,0,0
16754,67249C830350EE91,2003759,3656,9,1,0
16752,67249C830350EE91,2003759,109,8.866666667,1,0
16749,67249C830350EE91,2003759,60,19,0,0
16771,674CA378DA0FD100,2003759,1683,409,0,0
16788,67562508463F8271,2003759,0,409,0,0
16816,675EFEC6DFF6A1C1,2003759,60,9.5,1,1
16841,6791B85604463145,2003759,60,9,1,0
16839,6791B85604463145,2003759,7,13,1,0
16847,679BC566B1B3363F,2003759,60,409,0,0
16944,686AA70C8A9B7CF9,2003759,60,409,0,0
17013,688D6A43E0A24118,2003759,56,409,0,0
17029,689412996B2839FB,2003759,3610,9.3,1,1
17060,6931FD02D651D9FF,2003759,130,13,1,1
17216,6A872897A6DD2B63,2003759,1140,19,0,1
17252,6AA2F18D9BEC8CC5,2003759,60,9.3,0,1
17254,6AA2F18D9BEC8CC5,2003759,60,8,0,0
17253,6AA2F18D9BEC8CC5,2003759,1988,9.3,1,0
17274,6AC0010B287D73EF,2003759,89,13,1,0
17285,6AD82C8EC3EA1386,2003759,34,9.3,1,0
17438,6C3DD8D6B86E61BA,2003759,173,19,0,0
17432,6C3DD8D6B86E61BA,2003759,83,13,1,0
17460,6C742BBB8CD314CE,2003759,60,19,0,0
17470,6C75377B97A3BA95,2003759,60,19,0,0
17527,6C85D037EF9EB86E,2003759,819,16.625,1,1
17526,6C85D037EF9EB86E,2003759,60,9,1,0
17525,6C85D037EF9EB86E,2003759,756,11.5,1,0
17524,6C85D037EF9EB86E,2003759,67,7,1,0
17514,6C85D037EF9EB86E,2003759,3,19,0,0
17511,6C85D037EF9EB86E,2003759,60,19,0,0
17681,6D7025611680CD47,2003759,60,409,0,0
17725,6D8BDD74843FD910,2003759,60,409,0,0
17757,6DD4EDA4D33DE17C,2003759,60,9.5,1,1
17756,6DD4EDA4D33DE17C,2003759,60,8,0,0
17824,6E9A14DE16187A7B,2003759,60,409,0,0
17887,6EEED2CFE0DB5135,2003759,60,9.5,1,0
17885,6EEED2CFE0DB5135,2003759,60,19,0,0
17884,6EEED2CFE0DB5135,2003759,60,8,0,0
17874,6EEED2CFE0DB5135,2003759,55,409,0,0
17939,6F837DA30444A544,2003759,73,409,0,1
17962,6F837DA30444A544,2003759,120,19,0,1
17962,6F837DA30444A544,2003759,120,19,0,1
18275,71D79D3450502B6D,2003759,102,9,1,1
18274,71D79D3450502B6D,2003759,60,9,1,0
18273,71D79D3450502B6D,2003759,60,8,0,0
18266,71D79D3450502B6D,2003759,60,8,0,0
18265,71D79D3450502B6D,2003759,60,19,0,0
18244,71D79D3450502B6D,2003759,60,409,0,0
18312,71F0A3E2334927F1,2003759,199,9,1,1
18339,724A8CC645F53742,2003759,480,409,0,0
18374,7290034CD03E7CA8,2003759,60,13,1,1
18428,72FD2CDF1E90A32B,2003759,122,409,0,0
18508,73720F873A78D1C2,2003759,94,9.5,1,1
18537,73E4A2CB5CF40175,2003759,141,9.3,1,1
18541,73E4A2CB5CF40175,2003759,1978,9.5,1,0
18582,7434654AF7474E13,2003759,60,19,0,0
18653,74A918394D087AB8,2003759,98,8,0,1
18654,74A918394D087AB8,2003759,60,9,1,0
18670,74D1C7F4FD2B42CF,2003759,60,9.3,1,0
18694,74ED26282830B55B,2003759,218,409,0,1
18694,74ED26282830B55B,2003759,218,409,0,1
18787,75F16B5074C7005C,2003759,360,409,0,1
18786,75F16B5074C7005C,2003759,60,409,0,0
18785,75F16B5074C7005C,2003759,60,409,0,0
18784,75F16B5074C7005C,2003759,60,409,0,0
18953,76BAA0D932119F4D,2003759,60,19,0,1
18958,76BAA0D932119F4D,2003759,60,8,0,1
18971,76BAA0D932119F4D,2003759,1148,11.2,1,1
18971,76BAA0D932119F4D,2003759,1148,11.2,1,1
19038,76EC10929187378D,2003759,64,11,1,1
19083,774C41BCB9FC0C46,2003759,18,9,1,0
19077,774C41BCB9FC0C46,2003759,0,409,0,0
19123,77790DB0E3E9570E,2003759,60,13,1,0
19143,777CDAEB653BEFAF,2003759,60,8,0,1
19176,7794B3300D24EB09,2003759,60,9.3,1,0
19171,7794B3300D24EB09,2003759,60,8,0,0
19204,77E816EB4F4DB434,2003759,1,409,0,0
19415,7934152918CB4F32,2003759,60,9,1,1
19413,7934152918CB4F32,2003759,60,8,0,0
19412,7934152918CB4F32,2003759,60,19,0,0
19408,7934152918CB4F32,2003759,60,14,1,0
19417,7935EBC9ADE5738B,2003759,63,409,0,0
19446,798BCC27F6FDB798,2003759,62,19,0,0
19496,79B875A6D2D91668,2003759,425,19,0,0
19468,79B875A6D2D91668,2003759,120,409,0,0
19559,79D626537455DDB3,2003759,120,9,1,1
19558,79D626537455DDB3,2003759,60,9.3,1,0
19541,79D626537455DDB3,2003759,60,409,0,0
19633,7A86E7995D3A9B8E,2003759,3308,409,0,1
19633,7A86E7995D3A9B8E,2003759,3308,409,0,1
19633,7A86E7995D3A9B8E,2003759,3308,409,0,1
19620,7A86E7995D3A9B8E,2003759,60,409,0,0
19619,7A86E7995D3A9B8E,2003759,60,409,0,0
19697,7A99B704AEADCD38,2003759,6878,13.5,0,1
19697,7A99B704AEADCD38,2003759,6878,13.5,0,1
19713,7A99B704AEADCD38,2003759,70,9,1,1
19710,7A99B704AEADCD38,2003759,60,1.1,1,0
19709,7A99B704AEADCD38,2003759,60,8,0,0
19708,7A99B704AEADCD38,2003759,930,9,1,0
19706,7A99B704AEADCD38,2003759,60,9.3,1,0
19759,7AF444675944DEFF,2003759,60,409,0,0
19773,7B07C4BAEED4D706,2003759,1955,9,1,1
19772,7B07C4BAEED4D706,2003759,60,9.3,1,0
19771,7B07C4BAEED4D706,2003759,60,19,0,0
19810,7BA0C7052F068860,2003759,15,13,1,0
19852,7BB0933B241797F9,2003759,72,9.3,1,0
19848,7BB0933B241797F9,2003759,60,409,0,0
19882,7BFBBF566BF303D1,2003759,662,409,0,1
19881,7BFBBF566BF303D1,2003759,1138,409,0,0
19880,7BFBBF566BF303D1,2003759,60,409,0,0
19908,7C0D7C070E5FD88E,2003759,280,9,1,1
19995,7CEBC06D0CF450BE,2003759,60,9.3,1,0
20015,7D0D266C974624A4,2003759,1298,19,0,1
20022,7D0D266C974624A4,2003759,60,9.3,1,0
20014,7D0D266C974624A4,2003759,89,409,0,0
20013,7D0D266C974624A4,2003759,60,409,0,0
20026,7D15BBAA35EAA775,2003759,0,409,0,0
20036,7D300000CC7C83A3,2003759,226,409,0,1
20036,7D300000CC7C83A3,2003759,226,409,0,1
20035,7D300000CC7C83A3,2003759,60,409,0,0
20054,7D35EBF97BB9B4E4,2003759,120,9,1,0
20088,7DA1A8786379D892,2003759,0,409,0,0
20147,7DFA432A22122E1A,2003759,2683,9.5,1,0
20146,7DFA432A22122E1A,2003759,60,9.3,0,0
20144,7DFA432A22122E1A,2003759,60,8,0,0
20143,7DFA432A22122E1A,2003759,60,14,1,0
20166,7E1122D4B5C8FE4A,2003759,66,9,1,1
20176,7E280B53247A63FD,2003759,55,409,0,0
20199,7E6493D9456F57A4,2003759,242,409,0,1
20199,7E6493D9456F57A4,2003759,242,409,0,1
20253,7E96DF8B34D40A7F,2003759,91,19,0,1
20252,7E96DF8B34D40A7F,2003759,60,9,1,0
20250,7E96DF8B34D40A7F,2003759,60,19,0,0
20249,7E96DF8B34D40A7F,2003759,60,19,0,0
20246,7E96DF8B34D40A7F,2003759,60,19,0,0
20245,7E96DF8B34D40A7F,2003759,60,8,0,0
20289,7EA33E596F507696,2003759,60,8,0,0
20307,7EBD62C033594DC9,2003759,66,409,0,0
20425,7F8A038C3A295FAB,2003759,84,9.3,1,1
20464,7FCC4C31B964747E,2003759,60,8,0,1
20498,8033266B5E9C8762,2003759,60,19,0,0
20541,805E85F2446203DB,2003759,69,9,1,1
20546,8060844CDBF9FA09,2003759,589,409,0,1
20561,8060844CDBF9FA09,2003759,60,19,0,0
20629,80A99613EDC512C7,2003759,75,8,0,1
20631,80A99613EDC512C7,2003759,60,7,1,1
20633,80A99613EDC512C7,2003759,60,9,1,0
20632,80A99613EDC512C7,2003759,60,9,1,0
20630,80A99613EDC512C7,2003759,32,9,1,0
20714,812AEFAA201FDBC3,2003759,2892,19,0,1
20713,812AEFAA201FDBC3,2003759,180,9.166666667,1,0
20712,812AEFAA201FDBC3,2003759,60,8,0,0
20711,812AEFAA201FDBC3,2003759,60,11.5,1,0
20710,812AEFAA201FDBC3,2003759,60,9.3,0,0
20707,812AEFAA201FDBC3,2003759,60,12,1,0
20765,81660EF9D7FDF158,2003759,127,9,1,1
20764,81660EF9D7FDF158,2003759,60,11.5,1,0
20762,81660EF9D7FDF158,2003759,60,9.3,1,0
20758,81660EF9D7FDF158,2003759,78,409,0,0
20757,81660EF9D7FDF158,2003759,116,409,0,0
20795,81B8D59A853D145B,2003759,1,409,0,0
20793,81B8D59A853D145B,2003759,0,409,0,0
20877,824BFC2DFCA06D39,2003759,60,409,0,0
20879,82520813F54E3E4A,2003759,463,409,0,0
20950,829B7B6E7DB26065,2003759,478,409,0,0
20978,82B82F280A43EDF8,2003759,60,9.3,1,0
20992,82D0FF9B0B61ACD5,2003759,997,8,0,1
20993,82D0FF9B0B61ACD5,2003759,457,9,1,0
21005,82D32DD4085E2EA4,2003759,64,8,0,1
21007,82D32DD4085E2EA4,2003759,60,9.3,1,0
21047,82FAE7BA3D751F90,2003759,60,8,0,1
21057,830F3A24194F3185,2003759,16,409,0,0
21084,83401380AAB30DB7,2003759,683,409,0,1
21106,83401380AAB30DB7,2003759,71,9.3,0,1
21109,83401380AAB30DB7,2003759,60,11.5,1,0
21108,83401380AAB30DB7,2003759,120,1.1,1,0
21097,83401380AAB30DB7,2003759,150,14,1,0
21089,83401380AAB30DB7,2003759,1015,409,0,0
21087,83401380AAB30DB7,2003759,7,409,0,0
21135,8349A4352409CFF7,2003759,71,409,0,0
21152,834F167FCB307399,2003759,60,8,0,1
21153,834F167FCB307399,2003759,1288,7,1,0
21151,834F167FCB307399,2003759,66,9,1,0
21182,836C1ECFD2466512,2003759,60,9,1,1
21183,836C1ECFD2466512,2003759,85,9,1,1
21285,84A49EB1794FA480,2003759,60,8,0,0
21332,8512BF349DA27E91,2003759,60,8,0,0
21331,8512BF349DA27E91,2003759,68,8,0,0
21461,859FAAD0AC781DCC,2003759,63,409,0,0
21543,86706628C80907B3,2003759,794,9,1,1
21544,86706628C80907B3,2003759,97,9.5,1,0
21553,8685281AD98A3C87,2003759,34,9.3,1,0
21562,86A37935E1764A90,2003759,120,409,0,1
21561,86A37935E1764A90,2003759,60,409,0,0
21592,86CEEAADEEB35640,2003759,37,9,1,0
21677,8798BEA7D7D214A1,2003759,60,409,0,0
21703,87E014AFA775C302,2003759,65,19,0,1
21734,8833B129BCC4353D,2003759,65,13,1,1
21770,88755A9FE47E8EF0,2003759,60,9.3,1,0
21767,88755A9FE47E8EF0,2003759,64,9.3,1,0
21768,88755A9FE47E8EF0,2003759,60,9.3,1,0
21766,88755A9FE47E8EF0,2003759,2457,9,1,0
21816,88D8FB23D1DFBC62,2003759,60,8,0,0
21982,8ADAE1E3B092CA58,2003759,212,9,1,1
21976,8ADAE1E3B092CA58,2003759,1,409,0,0
21997,8AF181D9A6E508DE,2003759,60,8,0,1
21996,8AF181D9A6E508DE,2003759,60,19,0,0
21992,8AF181D9A6E508DE,2003759,60,19,0,0
22090,8B8F88F7D2305170,2003759,2031,9.3,1,1
22088,8B8F88F7D2305170,2003759,60,8,0,0
22119,8BB90181DBEDA419,2003759,83,13,1,1
22328,8D9C0DDFE97D5A88,2003759,61,409,0,0
22353,8DBA21CA487F9383,2003759,60,9,1,1
22360,8DC79284BCA2B231,2003759,121,19,0,0
22390,8DFE9120248FB571,2003759,3448,9.3,1,1
22391,8DFE9120248FB571,2003759,120,11.5,1,0
22400,8E088FEB7DF1DE17,2003759,60,9.3,1,0
22399,8E088FEB7DF1DE17,2003759,60,9.3,1,0
22401,8E088FEB7DF1DE17,2003759,2,7,1,0
22419,8E08AC797268BC53,2003759,136,8,0,1
22418,8E08AC797268BC53,2003759,229,8,0,0
22450,8E39A49EA1D474EC,2003759,361,9.5,1,1
22449,8E39A49EA1D474EC,2003759,60,9,1,0
22472,8E85C9C7EA223098,2003759,327,11,1,0
22499,8E9684C1B6AF3492,2003759,60,9.5,1,0
22535,8ECC84897C39F592,2003759,107,8,0,0
22560,8EDECA512E53FDCD,2003759,60,9.3,1,1
22550,8EDECA512E53FDCD,2003759,60,409,0,0
22602,8F229ACEC61C6286,2003759,16,12,1,0
22629,8F81774A2A1C21B5,2003759,120,409,0,1
22684,8F90F4D660FD7CF1,2003759,60,9.5,1,0
22683,8F90F4D660FD7CF1,2003759,60,9.3,0,0
22697,8F9C34E830E14978,2003759,51,12,1,0
22715,8F9FA0F741759BF0,2003759,60,8,0,1
22716,8F9FA0F741759BF0,2003759,60,8,0,0
22712,8F9FA0F741759BF0,2003759,60,13,1,0
22747,8FD031954CD921B9,2003759,478,19,0,0
22854,904A1E683FE72059,2003759,14,9,1,0
23002,9113E4C95A9A6B2C,2003759,66,19,0,1
23004,9113E4C95A9A6B2C,2003759,60,9.3,1,0
23041,912C7FB9F15F418B,2003759,60,19,0,0
23058,914643013AD7C6C0,2003759,120,9,1,1
23108,91A1E08C7C83ACA6,2003759,60,9,1,0
23130,91C43F2EA989620C,2003759,83,8,0,1
23199,921EF306B220D652,2003759,60,8,0,0
23240,924B27390DE0D198,2003759,1960,409,0,1
23264,924B27390DE0D198,2003759,279,8,0,1
23263,924B27390DE0D198,2003759,60,19,0,0
23267,924B27390DE0D198,2003759,60,9.3,1,0
23260,924B27390DE0D198,2003759,60,19,0,0
23241,924B27390DE0D198,2003759,60,409,0,0
23300,929E6BE46149B774,2003759,5,9,1,0
23321,92AB3CEA9838FB2F,2003759,5,409,0,0
23381,932DDD275F2CDAC6,2003759,157,9.5,1,1
23415,935AC36C3CCE41AC,2003759,60,9.5,1,0
23411,935AC36C3CCE41AC,2003759,60,19,0,0
23450,936DCFCFAEB1F39F,2003759,1820,9.006976744,1,0
23461,9386047B6116299D,2003759,1,409,0,0
23471,939192D044482B52,2003759,60,1.1,1,1
23472,939192D044482B52,2003759,69,9,1,0
23468,939192D044482B52,2003759,120,409,0,0
23525,942651D3CB30A7AD,2003759,60,409,0,0
23593,95285035E24686DF,2003759,60,19,0,1
23590,95285035E24686DF,2003759,60,19,0,0
23599,95396B35C2E56E1E,2003759,60,19,0,0
23664,955726646F46C82E,2003759,73,9.3,1,0
23662,955726646F46C82E,2003759,60,19,0,0
23635,955726646F46C82E,2003759,60,409,0,0
23743,9591F2B61006179E,2003759,60,9,1,1
23787,95F745CA041F6937,2003759,24,409,0,0
23891,975EEAD214E5BC81,2003759,3,409,0,0
23943,97BEBE0169F5DAA9,2003759,60,9.5,1,1
23942,97BEBE0169F5DAA9,2003759,60,8,0,0
24265,9996639C0BBFFE32,2003759,295,9,1,1
24283,99CB244EE59738C7,2003759,55,409,0,0
24282,99CB244EE59738C7,2003759,60,409,0,0
24347,9A5CE35C6B59DA2B,2003759,454,13,1,1
24392,9A7DBCDD0D3A63D9,2003759,60,8,0,1
24392,9A7DBCDD0D3A63D9,2003759,60,8,0,1
24396,9A7DBCDD0D3A63D9,2003759,120,9,1,0
24395,9A7DBCDD0D3A63D9,2003759,129,8,0,0
24394,9A7DBCDD0D3A63D9,2003759,138,9.166666667,1,0
24393,9A7DBCDD0D3A63D9,2003759,142,1.1,1,0
24389,9A7DBCDD0D3A63D9,2003759,60,9.3,1,0
24388,9A7DBCDD0D3A63D9,2003759,2653,8,0,0
24370,9A7DBCDD0D3A63D9,2003759,1082,409,0,0
24422,9A8FC52C1F104B65,2003759,587,9.3,1,1
24459,9AEB1588E11B0F39,2003759,142,19,0,1
24520,9B5C80F49338E314,2003759,98,9.3,1,1
24621,9C58E5A5B6A39FB9,2003759,60,409,0,0
24640,9C997BA78DC4E6BC,2003759,246,409,0,0
24679,9D0C58C4C21307F2,2003759,295,409,0,0
24727,9D2F83E692FA8336,2003759,58,409,0,0
24724,9D2F83E692FA8336,2003759,56,409,0,0
24744,9D3F4DD9B8E3E5FE,2003759,30,13,1,1
24795,9DB5C8CEA7FF1EAE,2003759,66,9.5,1,1
24794,9DB5C8CEA7FF1EAE,2003759,60,9,1,0
24793,9DB5C8CEA7FF1EAE,2003759,60,8,0,0
24790,9DB5C8CEA7FF1EAE,2003759,60,9.3,0,0
24945,9E74992A87815E08,2003759,63,9.5,1,0
24944,9E74992A87815E08,2003759,64,9,1,0
25068,9F64ABCED3CCD6DB,2003759,8,8,0,0
25123,9F9FA2DA446B1147,2003759,60,8,0,1
25120,9F9FA2DA446B1147,2003759,347,8,0,0
25119,9F9FA2DA446B1147,2003759,64,19,0,0
25114,9F9FA2DA446B1147,2003759,60,11,1,0
25098,9F9FA2DA446B1147,2003759,60,409,0,0
25096,9F9FA2DA446B1147,2003759,149,409,0,0
25095,9F9FA2DA446B1147,2003759,26,409,0,0
25092,9F9FA2DA446B1147,2003759,60,409,0,0
25216,A042E468E71DE4BD,2003759,1,409,0,0
25225,A04EF2C43E4CAA2A,2003759,454,8,0,0
25298,A072D070256F0F47,2003759,60,8,0,0
25289,A072D070256F0F47,2003759,60,13,1,0
25433,A109505BBE2129E8,2003759,60,409,0,0
25432,A109505BBE2129E8,2003759,60,409,0,0
25460,A14AE00803CFB74F,2003759,66,9,1,0
25508,A18CF6E61EEFD42D,2003759,60,9,1,0
25505,A18CF6E61EEFD42D,2003759,60,19,0,0
25504,A18CF6E61EEFD42D,2003759,60,19,0,0
25538,A1B4361B243569A7,2003759,68,9,1,1
25544,A1CD38DCDB79AD74,2003759,60,409,0,0
25599,A209BDE30A2A8CC3,2003759,1079,409,0,1
25597,A209BDE30A2A8CC3,2003759,60,409,0,0
25632,A23376BE4D99B06B,2003759,120,9,1,1
25742,A33B9F88DB4C6838,2003759,456,9,1,0
25754,A35DBBC9278C800C,2003759,93,9,1,0
25750,A35DBBC9278C800C,2003759,2221,409,0,0
25862,A42AA7F5F185295A,2003759,56,409,0,0
25855,A42AA7F5F185295A,2003759,0,409,0,0
25961,A45F132E5B23A6E6,2003759,60,409,0,0
25981,A4AB51D675D27B69,2003759,66,11,1,1
25982,A4AB51D675D27B69,2003759,1345,9,1,0
25996,A4B5831E4977DA06,2003759,84,9.3,1,0
26060,A53064A17E368872,2003759,60,8,0,1
26067,A5412AD2E6363DBA,2003759,65,9,1,0
26090,A556EADEE48B4356,2003759,2,409,0,0
26251,A663501B0B50351F,2003759,412,9,1,1
26271,A68A5D4F350E2A4D,2003759,60,13,1,0
26347,A6DF43659E1FF38C,2003759,60,8,0,0
26380,A6FA84B2C12479E4,2003759,62,19,0,1
26380,A6FA84B2C12479E4,2003759,62,19,0,1
26379,A6FA84B2C12479E4,2003759,101,9.5,1,0
26406,A70C4A2FF26C5BBC,2003759,60,9.5,1,0
26418,A71E218C56A0F844,2003759,60,19,0,0
26440,A76B136B4C7DC7EB,2003759,57,409,0,0
26509,A7DB0A6ED397D8DA,2003759,13,9.3,1,0
26527,A7DCB06A2D377ABF,2003759,877,9,1,1
26523,A7DCB06A2D377ABF,2003759,64,9.3,1,0
26594,A80782D766FA6C0C,2003759,27,409,0,0
26592,A80782D766FA6C0C,2003759,60,409,0,0
26716,A8A4E5780986F0B6,2003759,60,19,0,0
26761,A9027B99071F8FAA,2003759,330,13,1,1
26821,A938DD5B9C9975DE,2003759,73,9,1,0
26849,A983162F76DBF0A2,2003759,60,19,0,1
26850,A98AD3961848F444,2003759,62,409,0,0
26895,A99249CDA8B962AE,2003759,60,409,0,0
27015,AA1B20C40E0B5FEA,2003759,0,409,0,0
27025,AA1E4D8955654961,2003759,1,409,0,0
27186,AAE198FA6C3AFA37,2003759,5525,9.166666667,1,1
27185,AAE198FA6C3AFA37,2003759,60,9,1,0
27184,AAE198FA6C3AFA37,2003759,60,8,0,0
27205,AAE323A35874402D,2003759,0,409,0,0
27225,AAE4B803CA1A6C98,2003759,2,409,0,0
27253,AAEEF6234BBAD4F4,2003759,60,9.3,1,0
27252,AAEEF6234BBAD4F4,2003759,60,8,0,0
27235,AAEEF6234BBAD4F4,2003759,117,19,0,0
27233,AAEEF6234BBAD4F4,2003759,61,409,0,0
27322,AB2CEBD72BD24809,2003759,120,12,1,0
27321,AB2CEBD72BD24809,2003759,60,11,1,0
27320,AB2CEBD72BD24809,2003759,60,11,1,0
27402,AC017437F0DA12A4,2003759,265,409,0,0
27482,AC8B2A03ACCA3983,2003759,60,409,0,0
27497,AC9054F9CCD7AB8D,2003759,60,11,1,1
27692,AE070DDCCC15CE3B,2003759,160,9,1,0
27786,AEE161078B49AD7C,2003759,1262,409,0,1
27786,AEE161078B49AD7C,2003759,1262,409,0,1
27785,AEE161078B49AD7C,2003759,61,409,0,0
27818,AF0B7C02377787D4,2003759,1012,15.33333333,0,1
27820,AF0B7C02377787D4,2003759,69,9.3,1,0
27819,AF0B7C02377787D4,2003759,60,9,1,0
27837,AF22E915E885069F,2003759,164,19,0,0
27873,AF59E3890209D24C,2003759,60,409,0,0
27891,AF68DA4CB2FBB886,2003759,60,9.3,1,0
28011,B031AF4C5DEE32E3,2003759,895,9.5,1,0
28010,B031AF4C5DEE32E3,2003759,891,11.5,1,0
28005,B031AF4C5DEE32E3,2003759,1080,8,0,0
28004,B031AF4C5DEE32E3,2003759,60,19,0,0
28029,B04E392459CBC044,2003759,653,9.3,1,1
28033,B05D4EE915D138A1,2003759,41,11,1,0
28122,B0DB776F2972E827,2003759,216,9,1,0
28121,B0DB776F2972E827,2003759,60,8,0,0
28129,B0E131FC87828E21,2003759,36,409,0,0
28127,B0E131FC87828E21,2003759,176,409,0,0
28182,B13A22F58A24B42D,2003759,440,9,1,1
28208,B17FA6100E79BD98,2003759,60,19,0,0
28200,B17FA6100E79BD98,2003759,11,409,0,0
28285,B228660E44F9C2E7,2003759,57,19,0,0
28338,B27ACB141002BB4B,2003759,83,19,0,1
28430,B31E1ED6E769AD5D,2003759,73,19,0,0
28448,B331D33E797EFB2F,2003759,2641,409,0,1
28448,B331D33E797EFB2F,2003759,2641,409,0,1
28448,B331D33E797EFB2F,2003759,2641,409,0,1
28458,B331D33E797EFB2F,2003759,60,19,0,0
28465,B3336EE080B405D8,2003759,293,409,0,0
28535,B39C50DCEC29B3BF,2003759,115,409,0,0
28556,B3BF5CD3B7C2A273,2003759,18,11.5,1,0
28588,B41F193BF9E60697,2003759,60,409,0,0
28586,B41F193BF9E60697,2003759,60,409,0,0
28646,B48AB71AE56A2077,2003759,833,4.433333333,1,1
28645,B48AB71AE56A2077,2003759,120,8.65,1,0
28644,B48AB71AE56A2077,2003759,111,19,0,0
28671,B49387A7F44CA5FA,2003759,41,9.5,1,0
28709,B4E13BEE585B5800,2003759,121,9,1,0
28708,B4E13BEE585B5800,2003759,60,8,0,0
28752,B52E92B7DC2ED169,2003759,67,19,0,0
28774,B53474CEFC3A0BEE,2003759,59,409,0,0
28842,B5A754B763BD0E7B,2003759,277,8,0,0
28926,B641E1EC36CAD3EC,2003759,111,13,1,0
28964,B6909E0EF4CEAC00,2003759,74,19,0,0
29048,B74771DFE19EF6F7,2003759,60,9,1,0
29099,B7708B99184EF317,2003759,121,8,0,0
29115,B77D7C70CB94C54A,2003759,60,9.3,1,1
29117,B77D7C70CB94C54A,2003759,22,9.5,1,1
29170,B7C2BC8622FC6510,2003759,1,409,0,0
29199,B7EBF7B83EB45E0C,2003759,60,1.1,1,1
29201,B7EBF7B83EB45E0C,2003759,229,9,1,0
29238,B7F2578EFA8AA778,2003759,247,19,0,1
29235,B7F2578EFA8AA778,2003759,1563,9.3,1,0
29221,B7F2578EFA8AA778,2003759,60,409,0,0
29220,B7F2578EFA8AA778,2003759,60,409,0,0
29300,B83E3203C24E80A3,2003759,1890,13,1,0
29296,B83E3203C24E80A3,2003759,12,409,0,0
29315,B8401978FB192937,2003759,60,9.3,1,0
29359,B8A2416C154A79D7,2003759,60,7,1,0
29358,B8A2416C154A79D7,2003759,60,8,0,0
29357,B8A2416C154A79D7,2003759,60,9.3,0,0
29443,B92F131531B9B8EC,2003759,17,12,1,0
29496,B991E39455B5ECD6,2003759,16,12,1,0
29567,BA1A9100E9706803,2003759,60,1.1,1,1
29568,BA1A9100E9706803,2003759,120,9.75,1,0
29565,BA1A9100E9706803,2003759,79,9,1,0
29580,BA3EDEB085BC168B,2003759,60,409,0,0
29588,BA4728B6321840ED,2003759,811,13,1,1
29601,BA6926827E88CA60,2003759,70,8,0,1
29677,BAC57536A2C39A3C,2003759,60,9,1,0
29676,BAC57536A2C39A3C,2003759,60,19,0,0
29730,BAC57B7675E65E1D,2003759,4301,9.571428571,0,1
29730,BAC57B7675E65E1D,2003759,4301,9.571428571,0,1
29744,BAC57B7675E65E1D,2003759,60,19,0,0
29743,BAC57B7675E65E1D,2003759,60,9,1,0
29741,BAC57B7675E65E1D,2003759,60,9.3,1,0
29740,BAC57B7675E65E1D,2003759,60,7,1,0
29736,BAC57B7675E65E1D,2003759,1145,19,0,0
29717,BAC57B7675E65E1D,2003759,156,8,0,0
29814,BB251BE3668655A7,2003759,60,19,0,1
29809,BB251BE3668655A7,2003759,285,19,0,0
29834,BB4C07F266B022A8,2003759,319,9.3,0,1
29887,BBB8EA82889AB7A2,2003759,2,409,0,0
29905,BBC626D95E9F2218,2003759,60,19,0,0
29968,BBEF26C48923166A,2003759,60,9,1,0
30042,BC60C3501B57D46A,2003759,182,409,0,0
30111,BD004ED2F5FAD272,2003759,109,8,0,1
30218,BD7FC14EE7EFDB1D,2003759,62,409,0,0
30241,BDB623C2C165BC01,2003759,60,9,1,0
30324,BE0E72AAEE282E29,2003759,193,9,1,1
30322,BE0E72AAEE282E29,2003759,60,19,0,0
30320,BE0E72AAEE282E29,2003759,60,19,0,0
30348,BE4ADB6E5571CA00,2003759,60,13,1,0
30459,BF60ED8B5332B5B8,2003759,60,8,0,0
30458,BF60ED8B5332B5B8,2003759,69,9.3,1,0
